Year,Month,Day,State,Event Type
2002,March,7,MINNESOTA,Winter Weather
2002,March,7,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,April,23,MINNESOTA,Hail
2002,April,23,MINNESOTA,Hail
2002,April,23,MINNESOTA,Hail
2002,April,23,MINNESOTA,Hail
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,April,23,MINNESOTA,Hail
2002,April,23,MINNESOTA,Thunderstorm Wind
2002,April,23,MINNESOTA,Thunderstorm Wind
2002,April,23,MINNESOTA,High Wind
2002,April,24,MINNESOTA,High Wind
2002,April,24,MINNESOTA,High Wind
2002,March,7,MINNESOTA,Winter Weather
2002,March,7,MINNESOTA,Winter Weather
2002,March,7,MINNESOTA,Winter Weather
2002,March,7,MINNESOTA,Winter Weather
2002,March,7,MINNESOTA,Winter Weather
2002,March,7,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,April,6,MINNESOTA,High Wind
2002,April,6,MINNESOTA,High Wind
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,February,24,MINNESOTA,Winter Weather
2002,February,24,MINNESOTA,Winter Weather
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,March,7,MINNESOTA,Winter Weather
2002,March,9,MINNESOTA,Winter Weather
2002,February,9,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,April,6,MINNESOTA,High Wind
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,April,6,MINNESOTA,High Wind
2002,April,6,MINNESOTA,High Wind
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,April,6,MINNESOTA,High Wind
2002,April,6,MINNESOTA,High Wind
2002,April,6,MINNESOTA,High Wind
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,9,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,9,MINNESOTA,Winter Weather
2002,March,9,MINNESOTA,Winter Weather
2002,March,9,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Thunderstorm Wind
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,March,9,MINNESOTA,Winter Weather
2002,March,9,MINNESOTA,Winter Weather
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,9,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,9,MINNESOTA,Winter Weather
2002,March,9,MINNESOTA,Winter Weather
2002,March,9,MINNESOTA,Winter Weather
2002,March,9,MINNESOTA,Winter Weather
2002,March,9,MINNESOTA,Winter Weather
2002,February,1,MINNESOTA,Winter Weather
2002,February,1,MINNESOTA,Winter Weather
2002,February,1,MINNESOTA,Winter Weather
2002,February,1,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,7,MINNESOTA,Winter Weather
2002,February,11,MINNESOTA,High Wind
2002,February,11,MINNESOTA,High Wind
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,February,9,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,April,6,MINNESOTA,High Wind
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,April,6,MINNESOTA,High Wind
2002,April,6,MINNESOTA,High Wind
2002,March,8,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,April,6,MINNESOTA,High Wind
2002,April,6,MINNESOTA,High Wind
2002,April,6,MINNESOTA,High Wind
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Lightning
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,April,6,MINNESOTA,High Wind
2002,March,14,MINNESOTA,Winter Weather
2002,March,14,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,February,9,MINNESOTA,Winter Weather
2002,February,9,MINNESOTA,Winter Weather
2002,February,9,MINNESOTA,Winter Weather
2002,February,24,MINNESOTA,Winter Weather
2002,February,24,MINNESOTA,Winter Weather
2002,February,24,MINNESOTA,Winter Weather
2002,February,11,MINNESOTA,High Wind
2002,February,11,MINNESOTA,High Wind
2002,February,11,MINNESOTA,High Wind
2002,February,11,MINNESOTA,High Wind
2002,February,11,MINNESOTA,High Wind
2002,February,11,MINNESOTA,High Wind
2002,February,11,MINNESOTA,High Wind
2002,February,11,MINNESOTA,High Wind
2002,March,8,MINNESOTA,Winter Weather
2002,March,8,MINNESOTA,Winter Weather
2002,May,30,MINNESOTA,Thunderstorm Wind
2002,May,30,MINNESOTA,Hail
2002,May,30,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,5,MINNESOTA,Hail
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,May,5,MINNESOTA,Hail
2002,May,5,MINNESOTA,Thunderstorm Wind
2002,May,5,MINNESOTA,Hail
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,May,28,MINNESOTA,Flash Flood
2002,May,28,MINNESOTA,Hail
2002,May,28,MINNESOTA,Hail
2002,May,28,MINNESOTA,Hail
2002,May,28,MINNESOTA,Tornado
2002,May,28,MINNESOTA,Tornado
2002,May,28,MINNESOTA,Hail
2002,May,28,MINNESOTA,Hail
2002,May,28,MINNESOTA,Hail
2002,May,29,MINNESOTA,Tornado
2002,May,29,MINNESOTA,Tornado
2002,May,29,MINNESOTA,Tornado
2002,May,29,MINNESOTA,Hail
2002,May,22,MINNESOTA,Thunderstorm Wind
2002,May,22,MINNESOTA,Hail
2002,May,22,MINNESOTA,Hail
2002,May,22,MINNESOTA,Hail
2002,May,29,MINNESOTA,Hail
2002,May,29,MINNESOTA,Tornado
2002,May,29,MINNESOTA,Hail
2002,May,29,MINNESOTA,Thunderstorm Wind
2002,May,29,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,12,MINNESOTA,Hail
2002,May,12,MINNESOTA,Hail
2002,April,24,MINNESOTA,High Wind
2002,April,24,MINNESOTA,High Wind
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,27,MINNESOTA,Hail
2002,May,27,MINNESOTA,Hail
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Hail
2002,April,17,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,May,26,MINNESOTA,Hail
2002,May,26,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,June,23,MINNESOTA,Flash Flood
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,June,9,MINNESOTA,Flash Flood
2002,June,9,MINNESOTA,Hail
2002,May,5,MINNESOTA,Thunderstorm Wind
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,5,MINNESOTA,Hail
2002,May,29,MINNESOTA,Thunderstorm Wind
2002,June,22,MINNESOTA,Flash Flood
2002,June,22,MINNESOTA,Flash Flood
2002,June,22,MINNESOTA,Flash Flood
2002,June,22,MINNESOTA,Flash Flood
2002,June,22,MINNESOTA,Flash Flood
2002,June,22,MINNESOTA,Flash Flood
2002,June,22,MINNESOTA,Flash Flood
2002,June,22,MINNESOTA,Flash Flood
2002,June,22,MINNESOTA,Flash Flood
2002,June,23,MINNESOTA,Flood
2002,June,23,MINNESOTA,Flood
2002,June,22,MINNESOTA,Flash Flood
2002,May,29,MINNESOTA,Hail
2002,May,29,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,May,5,MINNESOTA,Hail
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Hail
2002,May,5,MINNESOTA,Hail
2002,May,5,MINNESOTA,Hail
2002,May,28,MINNESOTA,Thunderstorm Wind
2002,May,30,MINNESOTA,Hail
2002,May,30,MINNESOTA,Thunderstorm Wind
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,May,28,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Hail
2002,May,8,MINNESOTA,Flash Flood
2002,May,8,MINNESOTA,Flash Flood
2002,April,13,MINNESOTA,Hail
2002,April,13,MINNESOTA,Hail
2002,April,13,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Thunderstorm Wind
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Thunderstorm Wind
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,18,MINNESOTA,Hail
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Hail
2002,March,14,MINNESOTA,Winter Weather
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,16,MINNESOTA,Hail
2002,April,16,MINNESOTA,Thunderstorm Wind
2002,April,17,MINNESOTA,Hail
2002,April,17,MINNESOTA,Hail
2002,June,9,MINNESOTA,Hail
2002,June,9,MINNESOTA,Flash Flood
2002,June,9,MINNESOTA,Flash Flood
2002,June,9,MINNESOTA,Flash Flood
2002,June,9,MINNESOTA,Hail
2002,June,9,MINNESOTA,Flash Flood
2002,June,9,MINNESOTA,Thunderstorm Wind
2002,June,9,MINNESOTA,Thunderstorm Wind
2002,June,18,MINNESOTA,Flash Flood
2002,May,28,MINNESOTA,Hail
2002,May,28,MINNESOTA,Hail
2002,May,28,MINNESOTA,Thunderstorm Wind
2002,May,28,MINNESOTA,Hail
2002,May,28,MINNESOTA,Hail
2002,June,9,MINNESOTA,Flood
2002,June,9,MINNESOTA,Hail
2002,June,9,MINNESOTA,Hail
2002,June,9,MINNESOTA,Hail
2002,June,9,MINNESOTA,Thunderstorm Wind
2002,June,9,MINNESOTA,Thunderstorm Wind
2002,June,9,MINNESOTA,Tornado
2002,June,9,MINNESOTA,Thunderstorm Wind
2002,June,9,MINNESOTA,Thunderstorm Wind
2002,June,9,MINNESOTA,Thunderstorm Wind
2002,June,9,MINNESOTA,Thunderstorm Wind
2002,June,9,MINNESOTA,Thunderstorm Wind
2002,June,9,MINNESOTA,Hail
2002,June,9,MINNESOTA,Hail
2002,June,25,MINNESOTA,Thunderstorm Wind
2002,June,25,MINNESOTA,Hail
2002,June,25,MINNESOTA,Hail
2002,June,25,MINNESOTA,Tornado
2002,June,25,MINNESOTA,Hail
2002,June,25,MINNESOTA,Thunderstorm Wind
2002,June,25,MINNESOTA,Funnel Cloud
2002,June,25,MINNESOTA,Hail
2002,June,25,MINNESOTA,Hail
2002,June,9,MINNESOTA,Flood
2002,June,26,MINNESOTA,Lightning
2002,June,24,MINNESOTA,Hail
2002,June,24,MINNESOTA,Thunderstorm Wind
2002,June,24,MINNESOTA,Thunderstorm Wind
2002,June,24,MINNESOTA,Thunderstorm Wind
2002,June,19,MINNESOTA,Tornado
2002,June,19,MINNESOTA,Thunderstorm Wind
2002,May,27,MINNESOTA,Hail
2002,May,27,MINNESOTA,Hail
2002,May,27,MINNESOTA,Hail
2002,May,28,MINNESOTA,Hail
2002,June,22,MINNESOTA,Flash Flood
2002,June,22,MINNESOTA,Flash Flood
2002,June,25,MINNESOTA,Hail
2002,June,25,MINNESOTA,Hail
2002,June,25,MINNESOTA,Hail
2002,June,24,MINNESOTA,Thunderstorm Wind
2002,June,22,MINNESOTA,Hail
2002,June,22,MINNESOTA,Hail
2002,June,9,MINNESOTA,Hail
2002,June,24,MINNESOTA,Flash Flood
2002,June,7,MINNESOTA,Thunderstorm Wind
2002,June,24,MINNESOTA,Hail
2002,June,24,MINNESOTA,Flood
2002,June,26,MINNESOTA,Funnel Cloud
2002,June,14,MINNESOTA,Thunderstorm Wind
2002,June,14,MINNESOTA,Hail
2002,June,23,MINNESOTA,Flood
2002,June,25,MINNESOTA,Flood
2002,June,26,MINNESOTA,Lightning
2002,June,19,MINNESOTA,Lightning
2002,June,4,MINNESOTA,Hail
2002,June,25,MINNESOTA,Hail
2002,June,25,MINNESOTA,Hail
2002,May,5,MINNESOTA,Hail
2002,June,25,MINNESOTA,Hail
2002,June,25,MINNESOTA,Hail
2002,June,25,MINNESOTA,Hail
2002,June,25,MINNESOTA,Hail
2002,June,9,MINNESOTA,Thunderstorm Wind
2002,June,9,MINNESOTA,Hail
2002,June,9,MINNESOTA,Thunderstorm Wind
2002,June,9,MINNESOTA,Flash Flood
2002,June,9,MINNESOTA,Hail
2002,June,9,MINNESOTA,Thunderstorm Wind
2002,June,11,MINNESOTA,Flash Flood
2002,June,12,MINNESOTA,Hail
2002,June,12,MINNESOTA,Hail
2002,June,24,MINNESOTA,Flash Flood
2002,June,24,MINNESOTA,Flash Flood
2002,June,21,MINNESOTA,Flood
2002,June,9,MINNESOTA,Flash Flood
2002,June,10,MINNESOTA,Flood
2002,June,24,MINNESOTA,Flash Flood
2002,June,9,MINNESOTA,Lightning
2002,June,9,MINNESOTA,Lightning
2002,May,8,MINNESOTA,Thunderstorm Wind
2002,June,24,MINNESOTA,Thunderstorm Wind
2002,June,24,MINNESOTA,Hail
2002,June,24,MINNESOTA,Hail
2002,June,25,MINNESOTA,Hail
2002,June,25,MINNESOTA,Funnel Cloud
2002,June,10,MINNESOTA,Flash Flood
2002,June,10,MINNESOTA,Flash Flood
2002,June,10,MINNESOTA,Hail
2002,June,11,MINNESOTA,Hail
2002,June,19,MINNESOTA,Hail
2002,June,12,MINNESOTA,Flood
2002,June,11,MINNESOTA,Flood
2002,June,12,MINNESOTA,Flood
2002,June,10,MINNESOTA,Flood
2002,June,9,MINNESOTA,Flash Flood
2002,June,10,MINNESOTA,Flood
2002,June,24,MINNESOTA,Thunderstorm Wind
2002,June,24,MINNESOTA,Hail
2002,June,24,MINNESOTA,Thunderstorm Wind
2002,June,24,MINNESOTA,Hail
2002,June,24,MINNESOTA,Hail
2002,June,24,MINNESOTA,Thunderstorm Wind
2002,June,24,MINNESOTA,Hail
2002,June,24,MINNESOTA,Thunderstorm Wind
2002,June,24,MINNESOTA,Thunderstorm Wind
2002,June,24,MINNESOTA,Hail
2002,June,24,MINNESOTA,Thunderstorm Wind
2002,June,24,MINNESOTA,Thunderstorm Wind
2002,June,24,MINNESOTA,Thunderstorm Wind
2002,June,24,MINNESOTA,Hail
2002,June,24,MINNESOTA,Hail
2002,June,24,MINNESOTA,Hail
2002,June,24,MINNESOTA,Hail
2002,June,19,MINNESOTA,Hail
2002,June,19,MINNESOTA,Hail
2002,June,19,MINNESOTA,Hail
2002,June,19,MINNESOTA,Hail
2002,June,19,MINNESOTA,Thunderstorm Wind
2002,June,19,MINNESOTA,Hail
2002,June,19,MINNESOTA,Hail
2002,June,19,MINNESOTA,Hail
2002,June,19,MINNESOTA,Hail
2002,July,7,MINNESOTA,Lightning
2002,July,7,MINNESOTA,Thunderstorm Wind
2002,July,7,MINNESOTA,Lightning
2002,July,7,MINNESOTA,Thunderstorm Wind
2002,July,1,MINNESOTA,Hail
2002,July,1,MINNESOTA,Hail
2002,July,1,MINNESOTA,Hail
2002,July,7,MINNESOTA,Thunderstorm Wind
2002,July,7,MINNESOTA,Thunderstorm Wind
2002,July,7,MINNESOTA,Hail
2002,July,7,MINNESOTA,Thunderstorm Wind
2002,July,7,MINNESOTA,Tornado
2002,July,7,MINNESOTA,Lightning
2002,July,7,MINNESOTA,Lightning
2002,June,9,MINNESOTA,Flash Flood
2002,June,9,MINNESOTA,Hail
2002,June,24,MINNESOTA,Hail
2002,June,24,MINNESOTA,Hail
2002,June,24,MINNESOTA,Hail
2002,June,24,MINNESOTA,Thunderstorm Wind
2002,June,24,MINNESOTA,Thunderstorm Wind
2002,July,31,MINNESOTA,Hail
2002,July,10,MINNESOTA,Hail
2002,July,10,MINNESOTA,Thunderstorm Wind
2002,July,10,MINNESOTA,Thunderstorm Wind
2002,July,28,MINNESOTA,Hail
2002,July,28,MINNESOTA,Hail
2002,July,28,MINNESOTA,Hail
2002,July,28,MINNESOTA,Hail
2002,July,28,MINNESOTA,Hail
2002,July,28,MINNESOTA,Hail
2002,July,28,MINNESOTA,Hail
2002,July,31,MINNESOTA,Thunderstorm Wind
2002,July,31,MINNESOTA,Thunderstorm Wind
2002,July,28,MINNESOTA,Flash Flood
2002,July,28,MINNESOTA,Thunderstorm Wind
2002,July,28,MINNESOTA,Flash Flood
2002,July,28,MINNESOTA,Thunderstorm Wind
2002,July,28,MINNESOTA,Flash Flood
2002,July,27,MINNESOTA,Hail
2002,July,27,MINNESOTA,Hail
2002,July,25,MINNESOTA,Hail
2002,July,25,MINNESOTA,Tornado
2002,July,25,MINNESOTA,Hail
2002,July,30,MINNESOTA,Hail
2002,July,30,MINNESOTA,Thunderstorm Wind
2002,July,30,MINNESOTA,Thunderstorm Wind
2002,July,31,MINNESOTA,Hail
2002,July,31,MINNESOTA,Hail
2002,July,30,MINNESOTA,Hail
2002,July,28,MINNESOTA,Thunderstorm Wind
2002,July,28,MINNESOTA,Thunderstorm Wind
2002,July,28,MINNESOTA,Thunderstorm Wind
2002,July,28,MINNESOTA,Thunderstorm Wind
2002,July,7,MINNESOTA,Hail
2002,July,7,MINNESOTA,Hail
2002,July,7,MINNESOTA,Thunderstorm Wind
2002,July,18,MINNESOTA,Hail
2002,July,9,MINNESOTA,Flash Flood
2002,July,10,MINNESOTA,Flash Flood
2002,July,10,MINNESOTA,Flash Flood
2002,July,30,MINNESOTA,Hail
2002,July,28,MINNESOTA,Hail
2002,July,27,MINNESOTA,Thunderstorm Wind
2002,July,27,MINNESOTA,Hail
2002,July,27,MINNESOTA,Thunderstorm Wind
2002,July,27,MINNESOTA,Hail
2002,July,10,MINNESOTA,Flash Flood
2002,July,10,MINNESOTA,Flash Flood
2002,July,9,MINNESOTA,Flash Flood
2002,July,27,MINNESOTA,Thunderstorm Wind
2002,July,27,MINNESOTA,Hail
2002,July,27,MINNESOTA,Thunderstorm Wind
2002,July,27,MINNESOTA,Thunderstorm Wind
2002,July,27,MINNESOTA,Hail
2002,July,30,MINNESOTA,Thunderstorm Wind
2002,July,30,MINNESOTA,Thunderstorm Wind
2002,July,30,MINNESOTA,Thunderstorm Wind
2002,July,30,MINNESOTA,Hail
2002,July,30,MINNESOTA,Thunderstorm Wind
2002,July,30,MINNESOTA,Thunderstorm Wind
2002,July,10,MINNESOTA,Flood
2002,July,17,MINNESOTA,Hail
2002,July,20,MINNESOTA,Hail
2002,July,31,MINNESOTA,Hail
2002,July,1,MINNESOTA,Hail
2002,July,28,MINNESOTA,Thunderstorm Wind
2002,July,28,MINNESOTA,Thunderstorm Wind
2002,July,28,MINNESOTA,Flash Flood
2002,July,28,MINNESOTA,Hail
2002,July,28,MINNESOTA,Hail
2002,July,28,MINNESOTA,Hail
2002,July,28,MINNESOTA,Hail
2002,July,28,MINNESOTA,Thunderstorm Wind
2002,July,28,MINNESOTA,Thunderstorm Wind
2002,July,28,MINNESOTA,Hail
